Structure,Y
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(OCCCNC)cc4)cc3C2=O)c5cc(OC)ccc15,1.65
COc1cccc(c1)c2cccc3nc(NC(=O)C)sc23,1.6756
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(Cl)n3,1.6974
C1CN(CCO1)c2nc(nc3c4cccnc4sc23)c5ccccc5,1.7
CC(C)n1nc(c2cnc3nccnc3c2)c4c(N)ncnc14,1.7
COCOc1cc(ccc1Br)c2nn(C(C)C)c3ncnc(N)c23,1.7
CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)NCCN5CCCCC5)cc3)N6CCOCC6,1.7
CN1CCN(CC1)C(=O)c2ccc(NC(=O)Nc3ccc(cc3)c4nc(O[C@H]5CCOC5)nc(n4)N6CCOCC6)cc2,1.7
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(c5cnn(C)c5)n2CCN6CCN(C)CC6,1.7
CNC(=O)Nc1ccc2O\C(=C/c3c(c4cccnc4)n(CCN5CCN(C)CC5)c6ccc(OC)cc36)\C(=O)c2c1,1.7
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C5CCCCC5)n2CCN6CCN(C)CC6,1.7
CN(C)c1cc(cnc1Cl)c2ccc3nc(NS(=O)(=O)C)sc3c2,1.7228
CCn1nc(C#CCO)c2c(nc(nc12)c3ccc(NC(=O)Nc4cccnc4)cc3)N5CCOCC5,1.75
COc1cc(ccc1OC2CCN(CC2)C(=O)OC(C)(C)C)c3ccc4nc(C)c(c5cnc(N)c(c5)C(F)(F)F)n4n3,1.78
Oc1ccc2nc(nc(N3CCOCC3)c2c1)c4cccc(F)c4,1.8
CCNC(=O)Nc1ccc2ncc(nc2n1)c3ccc(CN4CCOCC4)cc3,1.8
Nc1ncnc2c1c(nn2C3CCCC3)c4cnc5ccccc5c4,1.8
Cn1nc(c2ccc3cc[nH]c3c2)c4c(N)ncnc14,1.8
CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)N5CCC(CC5)N6CCCCC6)cc3)N7CCOCC7,1.8
CCn1c(C2CCCCC2)c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)C(=O)N6CCN(C)CC6)cc4C3=O)c7cc(OC)ccc17,1.8
CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc(CO)c5)CC1,1.8
FC(F)(F)c1cn2cc(nc(N3CCOCC3)c2n1)c4cccc5[nH]ncc45,1.8
Cc1cn2cc(nc(c3ccncc3)c2n1)c4cnc(N)nc4,1.8
CC(C)c1ccc(cc1S(=O)(=O)N(C)N=Cc2cnn3ccc(cc23)C#N)[N+](=O)[O-],1.8
COc1ncc2cc1NS(=O)(=O)c3ccc(F)c(c3)C(=O)NCc4ccc(s4)c5ncnc6c(C)c2sc56,1.8
COc1cc(ccc1OCCNC(=O)Nc2cccc(c2)C#N)c3ccc4nc(C)c(c5cnc(N)c(c5)C(F)(F)F)n4n3,1.812
c1ccc2c(n[nH]c2c1)C#Cc3cccnc3,1.85
CC(=O)Nc1cn2cc(ccc2n1)c3ccnc(Cl)n3,1.859
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(OCCN(C)C)cc4)cc3C2=O)c5cc(OC)ccc15,1.87
CCNC(=O)Nc1ccc2ncc(Nc3ccc(C)c(NS(=O)(=O)C)c3)nc2n1,1.9
CCOc1ccc(cc1OC)c2nn(CC=C)c3ncnc(N)c23,1.9
CN(C)c1ccc2C(=CC(=O)Oc2c1)COC(=O)[C@@H]3CC(=O)c4coc5C(=O)c6c7CCC(=O)c7ccc6[C@]3(C)c45,1.9
COc1ccc2c(c1)c(\C=C\3/Oc4ccc(NC(=O)Nc5cccnc5)cc4C3=O)c(C)n2CCN6CCN(C)CC6,1.9
CN(N=Cc1cnn2ccc(cc12)C#C)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],1.9
COc1ncc(c(OC)n1)c2nn(C(C)C)c3ncnc(N)c23,1.91
CC(=O)Nc1nc2ccc(cc2s1)c3cnccc3CO,1.9119
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(n3)N4CCCCC4,1.9379
CC(C)n1nc(c2ccc3OCCc3c2)c4c(N)ncnc14,1.95
Nc1nc2ccc(cc2s1)c3ccnc(NCCCc4ccccc4)n3,1.9652
CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cnc(N)nc5)CC1,1.966666667
CC(C)n1nc(c2cc3cc(O)ccc3[nH]2)c4c(N)ncnc14,1.98
FC(F)(F)Cn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccncc4)cc3)N5CCOCC5,2
COc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)NCCN4CCCCC4)cc2)N5CCOCC5,2
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C)n2CCO,2
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C5CC5)n2CCn6cccn6,2
CNC(=O)Nc1ccc2O\C(=C/c3c([nH]c4ccc(OC)cc34)c5c(C)onc5C)\C(=O)c2c1,2
CNS(=O)(=O)c1ccc(cc1)c2ccnc3c2c(\C=C\4/Oc5cc(O)cc(O)c5C4=O)cn3C,2
O=C1NC(=O)\C(=C\c2ccc3nccc(c4ccncc4)c3c2)\S1,2
Cc1onc(n1)c2cnc3ccc(cn23)c4cncc(NS(=O)(=O)c5ccc(F)cc5F)c4,2
CC(=O)c1cnc2ccc(cn12)c3cncc(NS(=O)(=O)c4ccccc4)c3,2
Cc1onc(n1)c2cnc3ccc(cn23)c4cncc(NS(=O)(=O)c5ccccc5)c4,2
CC(C)n1ncnc1c2nc3c(CCOc4cc(ccc34)C5CCNCC5)s2,2
CN1CCN(CC1)C(=O)c2cccc(c2)c3sc4c(nc(nc4c3C)c5cnc(N)nc5)N6CCOCC6,2
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCc4cncc(c4)c5ccnc6ccc2cc56,2
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCc4cncc(c4)c5ccnc6ccc2nc56,2
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCC4CCN(CC4)c5ncnc6ccc2cc56,2
CC(C)n1ncnc1c2nc3c(CCOc4cc(ccc34)c5ncc[nH]5)s2,2
CC(C)n1nc(c2cccc(O)c2F)c3c(N)ncnc13,2.01
CNC(=O)Nc1ccc2O\C(=C/c3c(c4c(C)nn(C)c4C)n(CCNCCN(C)C)c5ccc(OC)cc35)\C(=O)c2c1,2.05
O=C1NC(=O)\C(=C\c2ccc3OCCNc3c2)\S1,2.1
COc1ccc2nc(nc(N3CCOCC3)c2c1)c4ccccc4,2.1
CNc1nc(C)c2C=C(C(=O)N(C3CCCC3)c2n1)c4ncccc4F,2.1
CNC(=O)Nc1ccc2O\C(=C/c3c([nH]c4ccc(OC)cc34)c5ccc(CN(C)C)cc5)\C(=O)c2c1,2.1
CNC(=O)Nc1ccc2O\C(=C/c3c(c4c(C)nn(C)c4C)n(CCCC#N)c5ccc(OC)cc35)\C(=O)c2c1,2.1
CN(C)C(=O)c1ccc(Nc2nc(Nc3ccc(NC(=O)Nc4cccnc4)cc3)nc5c2cnn5C)cc1,2.1
CCNC(=O)Nc1ccc(cc1)c2nc(N3CCOCC3)c4N(C)C5OCCC5(C)c4n2,2.1
COc1ccc(cc1OC)c2ccc3nc(C)c(c4ccnc(NCc5ccccc5)n4)n3n2,2.149
CNC(=O)Nc1ccc2O\C(=C/c3c(C)n(CCN4CCN(C)CC4)c5ccc(OC)cc35)\C(=O)c2c1,2.15
CC(=O)Nc1nc2ccc(cc2s1)c3cnc(Cl)c(c3)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,2.1872
CC(C)n1nc(c2ccc3NC(=O)Nc3c2)c4c(N)ncnc14,2.2
CC(C)n1nc(c2ccc3OCCOc3c2)c4c(N)ncnc14,2.2
CN(N=Cc1cncc2ccc(Br)cc12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],2.2
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)ccc4C3=O)c(C)n2CCN5CCN(C)CC5,2.2
CNC(=O)Nc1ccc2O\C(=C/c3c([nH]c4ccc(OC)cc34)c5c(OC)cccc5OC)\C(=O)c2c1,2.2
CNC(=O)Nc1ccc2O\C(=C/c3c(C4CCCCC4)n(CCN5CCN(C)CC5)c6ccc(OC)cc36)\C(=O)c2c1,2.2
CN(C)c1ccc(cc1S(=O)(=O)N(C)N=Cc2cnn3ccc(cc23)C#N)[N+](=O)[O-],2.2
Cc1nc2ccc(nn2c1c3ccc(cc3)S(=O)(=O)C)c4ccc(OCCCN5CCCC5=O)cc4,2.205
COc1ccc(cc1O)c2nn(C3CNC3)c4ncnc(N)c24,2.22
CNC(=O)Nc1ccc2O\C(=C/c3c(C4CC4)n(CCN5CCN(C)CC5)c6ccc(OC)cc36)\C(=O)c2c1,2.25
COc1ccc(cc1O)c2nn([C@H]3CCNC3)c4ncnc(N)c24,2.26
Nc1nc2ccc(cc2s1)c3cccc(NS(=O)(=O)c4ccccc4F)n3,2.2714
CCNC(=O)Nc1ccc2ncc(nc2n1)c3ccc(OC(=O)N(C)C)cc3,2.3
CCNC(=O)Nc1ccc2ncc(nc2n1)c3ccc(OCCOCCOC)cc3,2.3
CN(N=Cc1ccnc2ccccc12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],2.3
CC(=O)NCCNC(=O)c1cn2cc(nc(N3CCOCC3)c2n1)c4cccnc4,2.3
COCCOCCOCCOc1ccc(cc1OC)c2ccc3nc(C)c(c4ccc(cc4)S(=O)(=O)C)n3n2,2.363
CN1CCC(CC1)Oc2nccc(n2)c3ccc4nc(NC(=O)C)sc4c3,2.3778
CC1CN(CCO1)C2=CC(=O)c3ccc4ccccc4c3O2,2.4
Cl.C1CN(CCO1)c2ncnc3c4ccccc4sc23,2.4
CC(C)n1nc(c2ccc3OC=CC(=O)c3c2)c4c(N)ncnc14,2.4
Cl.CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)NCCCN(C)C)cc3)N5CCOCC5,2.4
CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)N)cc3)N5CCOCC5,2.4
COc1cc(C)c(cn1)c2cn3cc(CN4CCN(CC4)S(=O)(=O)C)nc3c(n2)N5CCOCC5,2.4
O.CN(N=Cc1cnn2ccc(cc12)C#N)S(=O)(=O)c3cc(ccc3C)C#N,2.4
C1CN(CCO1)c2nc(nc3ccsc23)c4ccc5cn[nH]c5c4,2.45
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(Nc4ccccn4)n3,2.4878
CC(=O)Nc1nc2ccc(cc2s1)c3cncc(OCCN4CCCCCC4)c3,2.4881
CC(C)n1nc(c2ccc(cc2)S(=O)(=O)N)c3c(N)ncnc13,2.5
CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4cccs4)cc3)N5CCOCC5,2.5
CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)N5CCN(CC5)c6ccccn6)cc3)N7CCOCC7,2.5
CCN1CCCC1CNC(=O)c2ccc(NC(=O)Nc3ccc(cc3)c4nc(N5CCOCC5)c6nnn(CC)c6n4)cc2,2.5
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c5C(=O)NCCn25,2.5
CNC(=O)Nc1ccc2O\C(=C/c3c(c4c(C)nn(C)c4C)n(CCN5CCN(C)CC5)c6ccc(OC)cc36)\C(=O)c2c1,2.5
CNC(=O)c1ccc(Nc2nc(Nc3ccc(NC(=O)Nc4cccnc4)cc3)nc5c2cnn5C)cc1,2.5
CS(=O)(=O)N1CCC2(CCN(Cc3cn4cc(nc(N5CCOCC5)c4n3)c6cccc7[nH]ncc67)C2)CC1,2.5
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCc4ccc(s4)c5ncnc6c(C)c2sc56,2.5
CC(C)n1ncnc1c2nc3c(CCOc4cc(O)ccc34)s2,2.5
Cc1nc(N)nc(n1)n2c(Nc3ccc(NC(=O)c4ccc(OC(F)(F)F)cc4)cc3)nc5ccccc25,2.548212
CC(=O)c1cncc(c1)c2ccc3ncsc3c2,2.5523
CC(C)n1nc(c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c4c(N)ncnc14,2.56
O=C1C=C(Oc2c1cccc2c3cccc4c5ccccc5sc34)N6CCOCC6,2.565
CN(C)c1nccc(n1)c2ccc3nc(NC(=O)C)sc3c2,2.5836
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(NN4CCCCC4)n3,2.5981
CCNC(=O)Nc1ccc2ncc(nc2n1)c3ccc(OC(=O)OCCOC)cc3,2.6
CC(C)n1nc(c2ccc(C(=O)N)c(Cl)c2)c3c(N)ncnc13,2.6
CC(C)n1nc(c2ccc3cc[nH]c3c2)c4c(N)ncnc14,2.6
CC(Nc1ccccc1)c2cc(C)cc3C(=O)C=C(Oc23)N4CCOCC4,2.6
COc1ccc2[nH]c(c(C=C3Oc4cc(O)cc(O)c4C3=O)c2c1)c5ccccc5,2.6
Cc1cn2cc(nc(N3CCOCC3)c2n1)c4cccc5[nH]ncc45,2.6
COC(=O)Cc1cn2cc(nc(N3CCOCC3)c2n1)c4cccc5[nH]ncc45,2.6
CN(N=Cc1cnc2ccc(Br)cn12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],2.604533333
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(n3)N4CCC[C@@H]4c5ccccc5,2.6177
CNC(=O)Nc1ccc2O\C(=C/c3c([nH]c4c(F)cc(OC)cc34)c5cnn(CC(C)C)c5)\C(=O)c2c1,2.65
Nc1ncnc2c1c(nn2CC3CCNCC3)c4ccc(Cl)c(O)c4,2.66
Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5occc5c4,2.69
CC(C)n1nc(c2cc(F)c(C=O)c(F)c2)c3c(N)ncnc13,2.7
CS(=O)(=O)C1(CCNCC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5,2.7
Cc1nc(N)nc(n1)n2c(Nc3n[nH]c4cccc(F)c34)nc5ccccc25,2.736503
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(n3)N4CCOCC4,2.7424
CNC(=O)Nc1ccc2O\C(=C/c3c([nH]c4c(F)cc(OC)cc34)c5cnn(C)c5)\C(=O)c2c1,2.75
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(CCCc4ccccc4)n3,2.7528
CC(=O)Nc1nc2ccc(cc2s1)c3cncc(OCCN4CCOCC4)c3,2.7949
Oc1ccc(cc1)c2nc(N3CCOCC3)c4cc(O)ccc4n2,2.8
CC(C)n1nc(c2cnc3ccccc3c2)c4c(N)ncnc14,2.8
CC(C)n1nc(c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c4c(N)ncnc14,2.8
Cl.CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)NCCO)cc3)N5CCOCC5,2.8
CS(=O)(=O)N1CCC2(CC1)CN(Cc3cn4cc(nc(N5CCOCC5)c4n3)c6cccc7[nH]ncc67)C2,2.8
Clc1cccc(Nc2nc(nc(n2)n3cccn3)N4CCOCC4)c1,2.8
COc1ccc(cn1)C2=Cc3c(C)nc(N)nc3N(C4CCCOC4)C2=O,2.8
CNC(=O)Nc1ccc2O\C(=C/c3c(C4CCC4)n(CCN5CCN(C)CC5)c6ccc(OC)cc36)\C(=O)c2c1,2.85
COc1ccc2[nH]c(C)c(C=C3Oc4cc(O)cc(O)c4C3=O)c2c1,2.85
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(OCCCCN(C)C)cc4)cc3C2=O)c5cc(OC)ccc15,2.87
COc1ccc(cn1)c2c(C)nc3sc(nn23)c4ccc(OC)c(OC)c4,2.88
Oc1ccc2nc(nc(N3CCOCC3)c2c1)c4ccccc4O,2.9
CC(C)n1nc(c2cccc(CC#N)c2)c3c(N)ncnc13,2.9
CN(N=Cc1cnn2ccc(Cl)cc12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],2.9
CC(=O)Nc1nc2ccc(cc2s1)c3cncc(OCCN4CCC(C)(C)C4=O)c3,2.9205
CNC(=O)Nc1ccc2O\C(=C/c3c(c4c(C)nn(C)c4C)n(CCNCCO)c5ccc(OC)cc35)\C(=O)c2c1,2.95
CCS(=O)(=O)c1ccc(cc1)c2c(C)nc3ccc(nn23)c4ccc(OC5CCNCC5)c(OC)c4,2.988
CC(C)n1nc(c2ccc(C#N)c(F)c2)c3c(N)ncnc13,3
Nc1ncnc2[nH]nc(c3ccc4ccccc4c3)c12,3
COc1ccc(cc1)n2nc(c3C(C4=C(CC(C)(C)CC4=O)Nc23)c5ccccc5Cl)C(C)(C)C,3
O=C(Nc1ccc(cc1)c2nc(N3CCOCC3)c4nnn(C5CC5)c4n2)Nc6cccs6,3
OCCc1ccc(NC(=O)Nc2ccc(cc2)c3nc(N4CCOCC4)c5nnn(CC(F)(F)F)c5n3)cc1,3
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c5C(=O)N(C)CCn25,3
Oc1ccc2C=C(C(=O)Oc2c1)c3nc4ccccc4s3,3
CC(C)Oc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)NCCN(C)C)cc2)N4CCOCC4,3
CC(C)Oc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)N4CCN(C)CC4)cc2)N5CCOCC5,3
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C)n2CCN5CCC(O)CC5,3
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C5CCCC5)n2CCN6CCN(C)CC6,3
COc1ccc2[nH]c(c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)N(C)C(=O)CCN(C)C)cc4C3=O)c2c1)c6c(C)nn(C)c6C,3
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C5CC5)n2CCO,3
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C5CC5)n2CCN6CCC(O)CC6,3
CNC(=O)Nc1ccc2O\C(=C/c3c(c4onc(n4)C5CC5)n(CCN6CCN(C)CC6)c7ccc(OC)cc37)\C(=O)c2c1,3
CCc1c(\C=C\2/Oc3cc(O)cc(O)c3C2=O)c4cc(OC)ccc4n1CCCC#N,3
COc1ccc2c(c1)c(\C=C\3/Oc4ccc(NC(=O)Nc5cccnc5)cc4C3=O)c(C6CCCC6)n2CCN7CCN(C)CC7,3
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(NCCN(C)C)cc4)cc3C2=O)c5cc(OC)ccc15,3
CC(C)n1nc(c2cccc(c2)C(=O)NC3=NCCS3)c4c(N)ncnc14,3
CNC(=O)Nc1ccc(cc1)c2cn3cc(C)nc3c(n2)N4CCOCC4,3
CS(=O)(=O)N1CC2(CCN(Cc3cn4cc(nc(N5CCOCC5)c4n3)c6cccc7[nH]ncc67)CC2)C1,3
CCOC(=O)C.Cc1ccc(cc1S(=O)(=O)N(CCO)N=Cc2cnn3ccc(cc23)C#N)C#N,3
NCCOc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5,3
CN(Cc1sc2c(nc(nc2c1C)c3cnc(N)nc3)N4CCOCC4)C(=O)C,3
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCc4ccc(F)c(c4)c5ccnc6ccc2cc56,3
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)N(C)CC4CCN(CC4)c5ccnc6ccc2cc56,3
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCCN4CCC(=CC4)c5cnc6ccc2cn56,3
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCc4cncc(c4)c5ncnc6ccc2cc56,3
COc1cc(ccc1OCCNC(=O)Nc2cccc(c2)C(F)(F)F)c3ccc4nc(C)c(c5cnc(N)c(c5)C(F)(F)F)n4n3,3.0065
Nc1ncnc2c1c(nn2C3CCCC3)c4cccc5[nH]ccc45,3.04
CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc6[nH]ncc56)CC1,3.0412
CC(C)n1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)N)cc3)N5CCOCC5,3.05
c1cnc2[nH]nc(C#Cc3ccncc3)c2c1,3.05
CC(C)n1nc(c2cccc(CO)c2)c3c(N)ncnc13,3.1
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(CN(C)C)cc4)cc3C2=O)c5cc(OC)ccc15,3.1
CC(=O)Nc1nc2ccc(cc2s1)c3cccc4SC(=O)Nc34,3.1421
CCNC(=O)c1ccc(NC(=O)Nc2ccc(cc2)c3nc(N4CCOCC4)c5nnn(CC)c5n3)cc1,3.15
CNC(=O)Nc1ccc2O\C(=C/c3c(C4CCCC4)n(CCN5CCN(C)CC5)c6ccc(OC)cc36)\C(=O)c2c1,3.15
COc1cccc(c1)c2nn(C(C)C)c3ncnc(N)c23,3.2
CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)NCCN5CCN(C)CC5)cc3)N6CCOCC6,3.2
CN1C2CCC1CC(C2)Oc3nc(nc(n3)c4ccc(NC(=O)Nc5ccc(cc5)C(=O)N)cc4)N6CCOCC6,3.2
CC(C)n1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(CO)cc4)cc3)N5CCOCC5,3.25
O=C1C=C(OC(=C1)c2cccc3Sc4ccccc4Sc23)N5CCOCC5,3.3
CCNC(=O)Nc1ccc2ncc(nc2n1)c3cccc(OC(=O)OCCOC)c3,3.3
CCN(CC)C(=O)OCn1cc(nn1)C2=Cc3c(C)nc(N)nc3N(C(C)C)C2=O,3.3
CS(=O)(=O)N1CCN(Cc2cn3cc(nc(N4CCOCC4)c3n2)c5ccc(nc5)C#N)CC1,3.3
CNC(=O)c1ccc2c(OCCn3cc(nc23)c4ncnn4C(C)C)c1,3.3
COc1ccc2cc1C(=O)NCc3ccc(s3)c4ncnc5c(C)c(sc45)c6cnc(OC)c(NS2(=O)=O)c6,3.3
CNC(=O)c1ccc2c(OCCc3sc(nc23)c4ncnn4C(C)C)c1,3.3
CC(C)n1ncnc1c2nc3c(CCOc4ccccc34)s2,3.35
Cc1nc(NCC#N)nc(n1)n2c(Nc3ccc(NC(=S)Nc4cc(Cl)cc(Cl)c4)cc3)nc5ccccc25,3.392344
CCNC(=O)Nc1ccc2ncc(nc2n1)c3ccc(OC(=O)N(CC)CC)cc3,3.4
COc1cc(ccc1NC(C)CO)c2nn(C(C)C)c3ncnc(N)c23,3.4
CC(C)n1nc(c2cccc(c2)C(=O)C)c3c(N)ncnc13,3.4
CC(C)n1nc(c2ccc3nonc3c2)c4c(N)ncnc14,3.4
Cc1nc(N)nc2N(CC(C)(C)O)C(=O)C(=Cc12)c3ccc(F)cc3,3.4
CCNc1nc(C)c2C=C(C(=O)N(C3CCCC3)c2n1)c4cccnc4N,3.4
CC(C)(O)c1cc2nc(nc(N3CCOCC3)c2s1)c4cnc(N)nc4,3.4
CC(C)n1nc(c2cc3cc(C=O)ccc3s2)c4c(N)ncnc14,3.4
CN(C)c1ccc(cc1S(=O)(=O)N(C)N=Cc2cnn3ccc(Br)cc23)[N+](=O)[O-],3.4
Oc1cccc(c1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2,3.419090909
CCOc1ccc(cc1OC)c2n[nH]c3ncnc(N)c23,3.5
CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)NCCN5CCOCC5)cc3)N6CCOCC6,3.5
CNC(=O)Nc1ccc2O\C(=C/c3c(c4onc(n4)C(C)C)n(CCN5CCN(C)CC5)c6ccc(OC)cc36)\C(=O)c2c1,3.5
CNC(=O)Nc1ccc2O\C(=C/c3c(C)n(CCCN4CCN(C)CC4)c5ccc(OC)cc35)\C(=O)c2c1,3.5
CNC(=O)Nc1ccc2O\C(=C/c3c(C)n(CCCN4CCCCC4)c5ccc(OC)cc35)\C(=O)c2c1,3.5
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(cc4)N(C)CCN(C)C)cc3C2=O)c5cc(OC)ccc15,3.5
COc1ccc2c(c1)c(\C=C\3/Oc4cc(O)cc(O)c4C3=O)c(C5CCC5)n2CCN6CCN(C)CC6,3.5
CNC(=O)Nc1ccc2O\C(=C/c3c(C)n(CCCN4CCCC4)c5ccc(OC)cc35)\C(=O)c2c1,3.5
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(CCN(C)C)cc4)cc3C2=O)c5cc(OC)ccc15,3.5
Cc1nc(N)ncc1c2nc(N3CCOCC3)c4sc(cc4n2)C(C)(C)O,3.5
CC(C)n1ncnc1c2nc3c(CCOc4cc(CNCCO)ccc34)s2,3.5
